EmployeeID,DeviceID,Location,Vendor,Product,DeploymentType,EntitledLicenses,ActualUsage
11134,DEV-11134,UK,Adobe CC,Photoshop,Cloud,5,2
11135,DEV-11135,Germany,Salesforce,CRM Cloud,On-Prem,5,5
11136,DEV-11136,UK,Salesforce,CRM Cloud,On-Prem,2,2
11137,DEV-11137,Singapore,Oracle DB,Oracle 21c,Cloud,1,0
11138,DEV-11138,Singapore,Adobe CC,Premiere Pro,Cloud,1,0
11139,DEV-11139,India,Microsoft 365,PowerPoint,On-Prem,4,0
11140,DEV-11140,UK,Salesforce,CRM Cloud,On-Prem,3,2
11141,DEV-11141,Germany,Zoom,Zoom Meetings,Cloud,4,1
11142,DEV-11142,India,Oracle DB,Oracle 19c,On-Prem,2,0
11143,DEV-11143,US,Adobe CC,Photoshop,On-Prem,3,2
11144,DEV-11144,Germany,Microsoft 365,PowerPoint,Cloud,2,2
11145,DEV-11145,Singapore,Salesforce,CRM Cloud,Cloud,1,0
11146,DEV-11146,Singapore,SQL Server,SQL 2022,On-Prem,3,2
11147,DEV-11147,UK,SQL Server,SQL 2022,On-Prem,2,1
11148,DEV-11148,UK,Microsoft 365,Word,Cloud,5,1
11149,DEV-11149,US,Salesforce,CRM Cloud,Cloud,1,0
11150,DEV-11150,Germany,Adobe CC,Illustrator,Cloud,3,0
11151,DEV-11151,Singapore,Adobe CC,Premiere Pro,Cloud,5,4
11152,DEV-11152,UK,Oracle DB,Oracle 19c,On-Prem,3,1
11153,DEV-11153,Germany,Adobe CC,Illustrator,Cloud,2,2
11154,DEV-11154,India,SQL Server,SQL 2019,On-Prem,3,1
11155,DEV-11155,US,Oracle DB,Oracle 19c,Cloud,4,1
11156,DEV-11156,US,Microsoft 365,Excel,On-Prem,4,0
11157,DEV-11157,Singapore,Microsoft 365,Word,On-Prem,5,1
11158,DEV-11158,India,Oracle DB,Oracle 19c,On-Prem,3,1
11159,DEV-11159,UK,Oracle DB,Oracle 19c,Cloud,4,2
11160,DEV-11160,Germany,Zoom,Zoom Meetings,On-Prem,4,0
11161,DEV-11161,India,SQL Server,SQL 2019,On-Prem,5,4
11162,DEV-11162,Germany,Zoom,Zoom Meetings,On-Prem,4,2
11163,DEV-11163,US,SQL Server,SQL 2022,Cloud,2,0
11164,DEV-11164,US,Salesforce,CRM Cloud,Cloud,5,5
11165,DEV-11165,UK,Zoom,Zoom Meetings,On-Prem,5,1
11166,DEV-11166,US,Oracle DB,Oracle 21c,Cloud,3,1
11167,DEV-11167,UK,SQL Server,SQL 2019,On-Prem,2,0
11168,DEV-11168,Singapore,Adobe CC,Photoshop,Cloud,1,1
11169,DEV-11169,UK,Adobe CC,Photoshop,Cloud,5,1
11170,DEV-11170,Germany,Microsoft 365,Excel,Cloud,4,2
11171,DEV-11171,India,Oracle DB,Oracle 19c,On-Prem,5,1
11172,DEV-11172,US,SQL Server,SQL 2022,On-Prem,4,1
11173,DEV-11173,Germany,SQL Server,SQL 2019,Cloud,5,1
11174,DEV-11174,Singapore,Zoom,Zoom Meetings,Cloud,2,2
11175,DEV-11175,India,Microsoft 365,Word,Cloud,1,1
11176,DEV-11176,Singapore,Salesforce,CRM Cloud,On-Prem,5,5
11177,DEV-11177,Germany,Adobe CC,Photoshop,On-Prem,1,0
11178,DEV-11178,India,Salesforce,CRM Cloud,Cloud,3,1
11179,DEV-11179,Germany,Microsoft 365,Excel,Cloud,5,0
11180,DEV-11180,India,Zoom,Zoom Meetings,On-Prem,4,1
11181,DEV-11181,UK,Salesforce,CRM Cloud,On-Prem,1,0
11182,DEV-11182,Germany,Adobe CC,Photoshop,On-Prem,1,1
11183,DEV-11183,US,Adobe CC,Photoshop,Cloud,5,5
11184,DEV-11184,UK,Salesforce,CRM Cloud,On-Prem,5,2
11185,DEV-11185,India,Adobe CC,Photoshop,Cloud,2,1
11186,DEV-11186,Singapore,Zoom,Zoom Meetings,On-Prem,5,0
11187,DEV-11187,Germany,Salesforce,CRM Cloud,Cloud,1,1
11188,DEV-11188,Germany,Adobe CC,Premiere Pro,On-Prem,1,1
11189,DEV-11189,Singapore,Oracle DB,Oracle 21c,Cloud,2,0
11190,DEV-11190,Germany,SQL Server,SQL 2019,Cloud,1,1
11191,DEV-11191,Singapore,SQL Server,SQL 2019,Cloud,1,1
11192,DEV-11192,India,Salesforce,CRM Cloud,On-Prem,4,3
11193,DEV-11193,US,Adobe CC,Illustrator,Cloud,3,2
11194,DEV-11194,UK,Adobe CC,Photoshop,On-Prem,5,2
11195,DEV-11195,Germany,Microsoft 365,Teams,On-Prem,1,0
11196,DEV-11196,UK,Salesforce,CRM Cloud,Cloud,5,0
11197,DEV-11197,UK,Zoom,Zoom Meetings,On-Prem,2,1
11198,DEV-11198,India,SQL Server,SQL 2019,On-Prem,5,0
11199,DEV-11199,Singapore,Microsoft 365,Word,On-Prem,5,1
11200,DEV-11200,Germany,Salesforce,CRM Cloud,Cloud,2,1
11201,DEV-11201,UK,Oracle DB,Oracle 21c,Cloud,1,1
11202,DEV-11202,Germany,Salesforce,CRM Cloud,On-Prem,2,1
11203,DEV-11203,US,Zoom,Zoom Meetings,On-Prem,3,2
11204,DEV-11204,Singapore,Adobe CC,Premiere Pro,Cloud,2,1
11205,DEV-11205,UK,Salesforce,CRM Cloud,On-Prem,3,0
11206,DEV-11206,India,Microsoft 365,Teams,On-Prem,2,0
11207,DEV-11207,US,Adobe CC,Illustrator,On-Prem,1,1
11208,DEV-11208,India,Salesforce,CRM Cloud,On-Prem,4,0
11209,DEV-11209,Singapore,Zoom,Zoom Meetings,Cloud,3,3
11210,DEV-11210,UK,Salesforce,CRM Cloud,On-Prem,4,1
11211,DEV-11211,US,Salesforce,CRM Cloud,Cloud,2,1
11212,DEV-11212,UK,SQL Server,SQL 2019,Cloud,3,2
11213,DEV-11213,India,Adobe CC,Illustrator,Cloud,4,0
11214,DEV-11214,US,Adobe CC,Illustrator,Cloud,2,0
11215,DEV-11215,UK,Microsoft 365,Excel,Cloud,3,3
11216,DEV-11216,US,Adobe CC,Premiere Pro,On-Prem,2,1
11217,DEV-11217,US,Microsoft 365,Teams,On-Prem,5,1
11218,DEV-11218,Singapore,Oracle DB,Oracle 21c,On-Prem,2,2
11219,DEV-11219,Singapore,Microsoft 365,Excel,On-Prem,5,0
11220,DEV-11220,US,Microsoft 365,PowerPoint,Cloud,2,0
11221,DEV-11221,US,SQL Server,SQL 2019,On-Prem,4,3
11222,DEV-11222,UK,Zoom,Zoom Meetings,Cloud,3,0
11223,DEV-11223,UK,Salesforce,CRM Cloud,On-Prem,1,1
11224,DEV-11224,Singapore,SQL Server,SQL 2022,Cloud,1,1
11225,DEV-11225,UK,Zoom,Zoom Meetings,On-Prem,3,3
11226,DEV-11226,Germany,Adobe CC,Premiere Pro,Cloud,1,1
11227,DEV-11227,UK,SQL Server,SQL 2022,On-Prem,2,2
11228,DEV-11228,India,Oracle DB,Oracle 19c,On-Prem,4,4
11229,DEV-11229,Singapore,Zoom,Zoom Meetings,Cloud,5,3
11230,DEV-11230,US,Zoom,Zoom Meetings,Cloud,1,0
11231,DEV-11231,India,Adobe CC,Illustrator,On-Prem,4,2
11232,DEV-11232,US,Salesforce,CRM Cloud,On-Prem,3,0
11233,DEV-11233,UK,Oracle DB,Oracle 19c,On-Prem,4,2
11234,DEV-11234,Germany,Microsoft 365,PowerPoint,Cloud,1,0
11235,DEV-11235,India,Microsoft 365,Excel,Cloud,2,2
11236,DEV-11236,US,Oracle DB,Oracle 19c,On-Prem,5,0
11237,DEV-11237,India,Salesforce,CRM Cloud,Cloud,5,3
11238,DEV-11238,India,Microsoft 365,Excel,Cloud,3,2
11239,DEV-11239,Germany,Zoom,Zoom Meetings,On-Prem,2,2
11240,DEV-11240,Singapore,Oracle DB,Oracle 19c,On-Prem,3,2
11241,DEV-11241,India,Microsoft 365,Word,On-Prem,2,1
11242,DEV-11242,UK,Adobe CC,Illustrator,On-Prem,1,0
11243,DEV-11243,India,Salesforce,CRM Cloud,Cloud,3,2
11244,DEV-11244,US,Microsoft 365,Word,Cloud,5,0
11245,DEV-11245,US,Zoom,Zoom Meetings,Cloud,4,0
11246,DEV-11246,Germany,Microsoft 365,PowerPoint,On-Prem,2,0
11247,DEV-11247,US,Adobe CC,Premiere Pro,Cloud,1,1
11248,DEV-11248,US,Oracle DB,Oracle 19c,Cloud,1,0
11249,DEV-11249,India,Salesforce,CRM Cloud,Cloud,5,3
11250,DEV-11250,Singapore,Salesforce,CRM Cloud,Cloud,1,0
11251,DEV-11251,Germany,Zoom,Zoom Meetings,Cloud,5,4
11252,DEV-11252,Germany,Adobe CC,Photoshop,On-Prem,1,0
11253,DEV-11253,US,Zoom,Zoom Meetings,On-Prem,4,4
11254,DEV-11254,US,SQL Server,SQL 2022,Cloud,5,5
11255,DEV-11255,US,Zoom,Zoom Meetings,On-Prem,2,1
11256,DEV-11256,Singapore,Microsoft 365,Excel,Cloud,3,0
11257,DEV-11257,Singapore,Adobe CC,Premiere Pro,On-Prem,5,2
11258,DEV-11258,India,Zoom,Zoom Meetings,On-Prem,1,0
11259,DEV-11259,UK,Adobe CC,Premiere Pro,On-Prem,1,1
11260,DEV-11260,UK,Salesforce,CRM Cloud,Cloud,3,1
11261,DEV-11261,UK,Oracle DB,Oracle 19c,Cloud,5,3
11262,DEV-11262,US,Zoom,Zoom Meetings,On-Prem,1,0
11263,DEV-11263,US,Salesforce,CRM Cloud,Cloud,5,4
11264,DEV-11264,US,Zoom,Zoom Meetings,On-Prem,1,0
11265,DEV-11265,Singapore,Salesforce,CRM Cloud,On-Prem,3,0
11266,DEV-11266,Singapore,Salesforce,CRM Cloud,Cloud,2,1
11267,DEV-11267,Germany,Adobe CC,Premiere Pro,Cloud,4,3
11268,DEV-11268,UK,Oracle DB,Oracle 19c,On-Prem,4,1
11269,DEV-11269,India,Zoom,Zoom Meetings,On-Prem,4,3
11270,DEV-11270,Singapore,Zoom,Zoom Meetings,Cloud,1,0
11271,DEV-11271,Singapore,Adobe CC,Premiere Pro,Cloud,1,0
11272,DEV-11272,UK,Oracle DB,Oracle 21c,On-Prem,5,1
11273,DEV-11273,US,Salesforce,CRM Cloud,Cloud,2,1
11274,DEV-11274,US,Salesforce,CRM Cloud,Cloud,4,1
11275,DEV-11275,UK,Zoom,Zoom Meetings,Cloud,2,1
11276,DEV-11276,US,Microsoft 365,Excel,Cloud,5,5
11277,DEV-11277,US,Salesforce,CRM Cloud,Cloud,2,0
11278,DEV-11278,US,Zoom,Zoom Meetings,Cloud,1,1
11279,DEV-11279,Germany,Microsoft 365,Teams,Cloud,3,1
11280,DEV-11280,India,SQL Server,SQL 2019,Cloud,5,3
11281,DEV-11281,UK,Microsoft 365,Teams,On-Prem,3,1
11282,DEV-11282,US,Zoom,Zoom Meetings,On-Prem,2,0
11283,DEV-11283,India,Microsoft 365,Excel,Cloud,4,2
11284,DEV-11284,India,Zoom,Zoom Meetings,Cloud,5,2
11285,DEV-11285,Singapore,Salesforce,CRM Cloud,Cloud,5,2
11286,DEV-11286,US,Adobe CC,Photoshop,On-Prem,4,0
11287,DEV-11287,US,Zoom,Zoom Meetings,Cloud,3,3
11288,DEV-11288,Germany,Microsoft 365,Excel,On-Prem,4,2
11289,DEV-11289,India,SQL Server,SQL 2019,On-Prem,3,3
11290,DEV-11290,Singapore,Microsoft 365,Excel,Cloud,2,1
11291,DEV-11291,US,Zoom,Zoom Meetings,Cloud,1,0
11292,DEV-11292,Germany,SQL Server,SQL 2022,On-Prem,2,1
11293,DEV-11293,India,Salesforce,CRM Cloud,Cloud,4,4
11294,DEV-11294,Singapore,Oracle DB,Oracle 19c,Cloud,2,1
11295,DEV-11295,Singapore,Salesforce,CRM Cloud,Cloud,4,0
11296,DEV-11296,Singapore,Microsoft 365,Word,On-Prem,5,2
11297,DEV-11297,UK,Adobe CC,Premiere Pro,On-Prem,2,0
11298,DEV-11298,US,Adobe CC,Photoshop,Cloud,2,0
11299,DEV-11299,Singapore,SQL Server,SQL 2019,Cloud,5,3
11300,DEV-11300,Germany,Zoom,Zoom Meetings,Cloud,4,0
11301,DEV-11301,India,Salesforce,CRM Cloud,On-Prem,3,0
11302,DEV-11302,India,Salesforce,CRM Cloud,Cloud,1,1
11303,DEV-11303,Singapore,Oracle DB,Oracle 19c,Cloud,5,3
11304,DEV-11304,UK,Oracle DB,Oracle 21c,Cloud,1,1
11305,DEV-11305,Germany,SQL Server,SQL 2019,On-Prem,3,2
11306,DEV-11306,Singapore,Adobe CC,Premiere Pro,Cloud,3,2
11307,DEV-11307,Singapore,Salesforce,CRM Cloud,Cloud,5,1
11308,DEV-11308,US,Microsoft 365,Excel,Cloud,3,0
11309,DEV-11309,India,Oracle DB,Oracle 19c,Cloud,4,1
11310,DEV-11310,India,Oracle DB,Oracle 21c,Cloud,5,2
11311,DEV-11311,Germany,SQL Server,SQL 2022,On-Prem,3,2
11312,DEV-11312,US,SQL Server,SQL 2019,On-Prem,5,2
11313,DEV-11313,UK,Zoom,Zoom Meetings,Cloud,2,0
11314,DEV-11314,India,Oracle DB,Oracle 21c,Cloud,1,0
11315,DEV-11315,US,Salesforce,CRM Cloud,Cloud,1,1
11316,DEV-11316,India,Salesforce,CRM Cloud,Cloud,2,0
11317,DEV-11317,US,Adobe CC,Illustrator,Cloud,4,0
11318,DEV-11318,US,Salesforce,CRM Cloud,Cloud,5,1
11319,DEV-11319,US,Oracle DB,Oracle 21c,On-Prem,1,0
11320,DEV-11320,India,SQL Server,SQL 2022,Cloud,1,0
11321,DEV-11321,Germany,Salesforce,CRM Cloud,On-Prem,4,1
11322,DEV-11322,Germany,Adobe CC,Photoshop,On-Prem,3,3
11323,DEV-11323,US,SQL Server,SQL 2022,Cloud,4,1
11324,DEV-11324,US,Microsoft 365,Teams,On-Prem,4,0
11325,DEV-11325,Singapore,Zoom,Zoom Meetings,On-Prem,3,3
11326,DEV-11326,India,Adobe CC,Photoshop,Cloud,4,0
11327,DEV-11327,Germany,Oracle DB,Oracle 19c,Cloud,4,2
11328,DEV-11328,India,SQL Server,SQL 2019,Cloud,2,2
11329,DEV-11329,UK,Oracle DB,Oracle 21c,On-Prem,1,0
11330,DEV-11330,US,Oracle DB,Oracle 21c,Cloud,4,4
11331,DEV-11331,UK,Salesforce,CRM Cloud,On-Prem,5,2
11332,DEV-11332,UK,Salesforce,CRM Cloud,On-Prem,1,0
11333,DEV-11333,UK,Adobe CC,Premiere Pro,Cloud,5,2
11334,DEV-11334,Germany,SQL Server,SQL 2022,On-Prem,4,2
11335,DEV-11335,Singapore,Oracle DB,Oracle 19c,On-Prem,1,1
11336,DEV-11336,India,Adobe CC,Illustrator,On-Prem,4,2
11337,DEV-11337,US,Zoom,Zoom Meetings,Cloud,4,3
11338,DEV-11338,UK,SQL Server,SQL 2019,Cloud,1,1
11339,DEV-11339,US,Salesforce,CRM Cloud,Cloud,2,0
11340,DEV-11340,India,Microsoft 365,Excel,On-Prem,4,3
11341,DEV-11341,UK,Salesforce,CRM Cloud,On-Prem,3,0
11342,DEV-11342,Germany,Oracle DB,Oracle 19c,On-Prem,2,1
11343,DEV-11343,US,SQL Server,SQL 2019,Cloud,4,3
11344,DEV-11344,Germany,Adobe CC,Illustrator,Cloud,3,0
11345,DEV-11345,US,Zoom,Zoom Meetings,On-Prem,4,4
11346,DEV-11346,Singapore,Zoom,Zoom Meetings,Cloud,5,5
11347,DEV-11347,UK,Salesforce,CRM Cloud,Cloud,5,5
11348,DEV-11348,US,SQL Server,SQL 2019,Cloud,2,0
11349,DEV-11349,US,Zoom,Zoom Meetings,On-Prem,4,0
11350,DEV-11350,India,Microsoft 365,PowerPoint,On-Prem,3,3
11351,DEV-11351,US,Adobe CC,Premiere Pro,On-Prem,2,2
11352,DEV-11352,Germany,SQL Server,SQL 2019,Cloud,1,0
11353,DEV-11353,India,Oracle DB,Oracle 21c,On-Prem,3,2
11354,DEV-11354,Germany,Adobe CC,Photoshop,On-Prem,4,4
11355,DEV-11355,India,SQL Server,SQL 2019,On-Prem,2,0
11356,DEV-11356,Singapore,Adobe CC,Illustrator,On-Prem,5,5
11357,DEV-11357,Singapore,Adobe CC,Premiere Pro,On-Prem,5,1
11358,DEV-11358,Singapore,Salesforce,CRM Cloud,On-Prem,2,1
11359,DEV-11359,Germany,SQL Server,SQL 2019,On-Prem,1,0
11360,DEV-11360,UK,Zoom,Zoom Meetings,Cloud,1,1
11361,DEV-11361,UK,Microsoft 365,Teams,Cloud,5,4
11362,DEV-11362,India,Microsoft 365,PowerPoint,Cloud,4,3
11363,DEV-11363,Singapore,Oracle DB,Oracle 21c,On-Prem,2,1
11364,DEV-11364,Singapore,Zoom,Zoom Meetings,On-Prem,3,0
11365,DEV-11365,Singapore,Zoom,Zoom Meetings,On-Prem,5,3
11366,DEV-11366,Singapore,Zoom,Zoom Meetings,On-Prem,1,0
11367,DEV-11367,Germany,SQL Server,SQL 2022,On-Prem,4,4
11368,DEV-11368,Singapore,Salesforce,CRM Cloud,Cloud,3,2
11369,DEV-11369,India,Microsoft 365,PowerPoint,Cloud,4,3
11370,DEV-11370,Germany,Salesforce,CRM Cloud,On-Prem,5,5
11371,DEV-11371,US,Salesforce,CRM Cloud,Cloud,5,4
11372,DEV-11372,Singapore,Oracle DB,Oracle 19c,On-Prem,1,1
11373,DEV-11373,US,Salesforce,CRM Cloud,On-Prem,3,0
11374,DEV-11374,US,SQL Server,SQL 2019,On-Prem,2,0
11375,DEV-11375,India,Microsoft 365,Excel,Cloud,3,1
11376,DEV-11376,UK,Microsoft 365,Teams,Cloud,3,0
11377,DEV-11377,Singapore,Zoom,Zoom Meetings,Cloud,4,1
11378,DEV-11378,Germany,Salesforce,CRM Cloud,Cloud,2,1
11379,DEV-11379,UK,Zoom,Zoom Meetings,Cloud,5,0
11380,DEV-11380,US,Microsoft 365,Word,Cloud,4,2
11381,DEV-11381,Germany,SQL Server,SQL 2022,Cloud,3,1
11382,DEV-11382,India,Adobe CC,Photoshop,Cloud,1,1
11383,DEV-11383,UK,SQL Server,SQL 2022,Cloud,4,3
11384,DEV-11384,UK,Zoom,Zoom Meetings,On-Prem,4,3
11385,DEV-11385,US,Adobe CC,Premiere Pro,Cloud,1,0
11386,DEV-11386,Germany,Adobe CC,Illustrator,On-Prem,1,0
11387,DEV-11387,Singapore,Zoom,Zoom Meetings,Cloud,5,1
11388,DEV-11388,Germany,Adobe CC,Illustrator,Cloud,1,0
11389,DEV-11389,Singapore,Microsoft 365,Word,Cloud,1,0
11390,DEV-11390,UK,SQL Server,SQL 2019,Cloud,4,4
11391,DEV-11391,Germany,Microsoft 365,Excel,Cloud,2,0
11392,DEV-11392,UK,Adobe CC,Premiere Pro,On-Prem,4,2
11393,DEV-11393,UK,Microsoft 365,Word,Cloud,3,3
11394,DEV-11394,India,Salesforce,CRM Cloud,Cloud,1,1
11395,DEV-11395,US,SQL Server,SQL 2019,On-Prem,2,2
11396,DEV-11396,UK,Zoom,Zoom Meetings,Cloud,2,0
11397,DEV-11397,Germany,Zoom,Zoom Meetings,On-Prem,4,2
11398,DEV-11398,Singapore,Oracle DB,Oracle 19c,On-Prem,5,1
11399,DEV-11399,India,Adobe CC,Premiere Pro,Cloud,4,0
11400,DEV-11400,Germany,SQL Server,SQL 2022,Cloud,2,1
11401,DEV-11401,US,SQL Server,SQL 2019,On-Prem,2,0
11402,DEV-11402,US,Microsoft 365,Word,On-Prem,4,3
11403,DEV-11403,UK,Adobe CC,Premiere Pro,On-Prem,5,2
11404,DEV-11404,Singapore,Adobe CC,Photoshop,Cloud,5,4
11405,DEV-11405,India,Zoom,Zoom Meetings,Cloud,4,2
11406,DEV-11406,Germany,SQL Server,SQL 2019,On-Prem,1,1
11407,DEV-11407,Germany,Salesforce,CRM Cloud,On-Prem,1,0
11408,DEV-11408,Germany,Zoom,Zoom Meetings,On-Prem,3,0
11409,DEV-11409,UK,Salesforce,CRM Cloud,On-Prem,5,2
11410,DEV-11410,UK,Zoom,Zoom Meetings,On-Prem,4,3
11411,DEV-11411,India,Zoom,Zoom Meetings,Cloud,2,2
11412,DEV-11412,US,Zoom,Zoom Meetings,On-Prem,1,0
11413,DEV-11413,Singapore,Zoom,Zoom Meetings,Cloud,5,3
11414,DEV-11414,US,Zoom,Zoom Meetings,Cloud,5,4
11415,DEV-11415,India,Zoom,Zoom Meetings,Cloud,5,3
11416,DEV-11416,India,Oracle DB,Oracle 19c,On-Prem,2,1
11417,DEV-11417,Germany,Salesforce,CRM Cloud,Cloud,4,3
11418,DEV-11418,India,SQL Server,SQL 2022,Cloud,5,5
11419,DEV-11419,Singapore,Oracle DB,Oracle 21c,Cloud,1,1
11420,DEV-11420,Germany,Salesforce,CRM Cloud,Cloud,1,1
11421,DEV-11421,India,Salesforce,CRM Cloud,Cloud,4,0
11422,DEV-11422,India,SQL Server,SQL 2022,On-Prem,2,2
11423,DEV-11423,US,Salesforce,CRM Cloud,On-Prem,4,2
11424,DEV-11424,US,Oracle DB,Oracle 19c,On-Prem,4,2
11425,DEV-11425,India,Oracle DB,Oracle 21c,On-Prem,3,1
11426,DEV-11426,Germany,Oracle DB,Oracle 19c,On-Prem,1,1
11427,DEV-11427,Germany,SQL Server,SQL 2019,Cloud,4,3
11428,DEV-11428,Singapore,Oracle DB,Oracle 21c,Cloud,2,2
11429,DEV-11429,Germany,Oracle DB,Oracle 19c,On-Prem,3,1
11430,DEV-11430,India,Adobe CC,Premiere Pro,Cloud,3,2
11431,DEV-11431,Germany,Zoom,Zoom Meetings,Cloud,4,1
11432,DEV-11432,Germany,Zoom,Zoom Meetings,On-Prem,4,4
11433,DEV-11433,Singapore,Zoom,Zoom Meetings,On-Prem,1,0
11434,DEV-11434,Germany,Salesforce,CRM Cloud,On-Prem,2,1
11435,DEV-11435,India,Oracle DB,Oracle 21c,Cloud,2,0
11436,DEV-11436,Germany,Zoom,Zoom Meetings,Cloud,5,2
11437,DEV-11437,Singapore,Salesforce,CRM Cloud,Cloud,5,4
11438,DEV-11438,US,Zoom,Zoom Meetings,On-Prem,1,1
11439,DEV-11439,UK,Salesforce,CRM Cloud,Cloud,2,2
11440,DEV-11440,Germany,Adobe CC,Illustrator,On-Prem,4,1
11441,DEV-11441,Germany,Microsoft 365,Teams,Cloud,3,0
11442,DEV-11442,Singapore,Microsoft 365,Excel,Cloud,2,2
11443,DEV-11443,UK,Microsoft 365,Teams,On-Prem,4,0
11444,DEV-11444,US,Zoom,Zoom Meetings,Cloud,5,2
11445,DEV-11445,UK,Microsoft 365,PowerPoint,Cloud,1,1
11446,DEV-11446,Germany,Microsoft 365,PowerPoint,On-Prem,5,4
11447,DEV-11447,Singapore,Zoom,Zoom Meetings,On-Prem,5,3
11448,DEV-11448,Germany,Salesforce,CRM Cloud,Cloud,5,1
11449,DEV-11449,India,Microsoft 365,Excel,On-Prem,5,3
11450,DEV-11450,US,Oracle DB,Oracle 19c,Cloud,5,4
11451,DEV-11451,India,SQL Server,SQL 2022,On-Prem,1,0
11452,DEV-11452,India,Adobe CC,Premiere Pro,On-Prem,4,0
11453,DEV-11453,Singapore,Microsoft 365,Teams,On-Prem,2,1
11454,DEV-11454,US,Salesforce,CRM Cloud,Cloud,3,2
11455,DEV-11455,Germany,Adobe CC,Premiere Pro,Cloud,4,2
11456,DEV-11456,India,Oracle DB,Oracle 19c,On-Prem,3,3
11457,DEV-11457,US,Adobe CC,Photoshop,On-Prem,2,0
11458,DEV-11458,Singapore,Microsoft 365,Excel,On-Prem,4,3
11459,DEV-11459,US,SQL Server,SQL 2019,Cloud,1,1
11460,DEV-11460,US,Adobe CC,Premiere Pro,Cloud,1,1
11461,DEV-11461,Germany,Zoom,Zoom Meetings,On-Prem,2,1
11462,DEV-11462,Singapore,Salesforce,CRM Cloud,Cloud,1,1
11463,DEV-11463,Singapore,Salesforce,CRM Cloud,On-Prem,4,2
11464,DEV-11464,Singapore,Adobe CC,Illustrator,On-Prem,1,1
11465,DEV-11465,Singapore,Microsoft 365,Word,On-Prem,1,1
11466,DEV-11466,US,Adobe CC,Photoshop,Cloud,1,0
11467,DEV-11467,Singapore,Microsoft 365,Teams,Cloud,4,4
11468,DEV-11468,US,Zoom,Zoom Meetings,Cloud,5,5
11469,DEV-11469,India,Zoom,Zoom Meetings,On-Prem,4,1
11470,DEV-11470,US,Salesforce,CRM Cloud,On-Prem,4,4
11471,DEV-11471,India,Zoom,Zoom Meetings,On-Prem,2,1
11472,DEV-11472,US,Adobe CC,Illustrator,Cloud,1,1
11473,DEV-11473,Germany,SQL Server,SQL 2019,On-Prem,4,1
11474,DEV-11474,Germany,Zoom,Zoom Meetings,Cloud,5,1
11475,DEV-11475,India,Oracle DB,Oracle 21c,On-Prem,2,2
11476,DEV-11476,Germany,Oracle DB,Oracle 19c,On-Prem,4,4
11477,DEV-11477,Singapore,SQL Server,SQL 2022,On-Prem,3,1
11478,DEV-11478,Germany,Salesforce,CRM Cloud,Cloud,1,1
11479,DEV-11479,Germany,Salesforce,CRM Cloud,On-Prem,4,1
11480,DEV-11480,UK,SQL Server,SQL 2019,Cloud,5,1
11481,DEV-11481,Singapore,Zoom,Zoom Meetings,On-Prem,2,2
11482,DEV-11482,India,Microsoft 365,Word,Cloud,4,2
11483,DEV-11483,US,Adobe CC,Premiere Pro,On-Prem,4,1
11484,DEV-11484,UK,Oracle DB,Oracle 21c,On-Prem,5,1
11485,DEV-11485,Germany,Adobe CC,Premiere Pro,On-Prem,5,5
11486,DEV-11486,US,Salesforce,CRM Cloud,On-Prem,5,2
11487,DEV-11487,Germany,Microsoft 365,Excel,On-Prem,1,1
11488,DEV-11488,India,SQL Server,SQL 2022,Cloud,1,1
11489,DEV-11489,US,Adobe CC,Photoshop,On-Prem,2,1
11490,DEV-11490,UK,SQL Server,SQL 2019,Cloud,2,1
11491,DEV-11491,Singapore,Adobe CC,Premiere Pro,On-Prem,3,0
11492,DEV-11492,Singapore,Zoom,Zoom Meetings,Cloud,3,0
11493,DEV-11493,Germany,SQL Server,SQL 2022,On-Prem,4,4
11494,DEV-11494,US,Microsoft 365,Word,On-Prem,5,4
11495,DEV-11495,Singapore,Salesforce,CRM Cloud,On-Prem,4,0
11496,DEV-11496,UK,SQL Server,SQL 2022,Cloud,4,2
11497,DEV-11497,US,Salesforce,CRM Cloud,Cloud,1,1
11498,DEV-11498,Singapore,Salesforce,CRM Cloud,Cloud,3,0
11499,DEV-11499,US,Salesforce,CRM Cloud,Cloud,1,1
11500,DEV-11500,Singapore,Adobe CC,Premiere Pro,On-Prem,1,0
11501,DEV-11501,UK,Microsoft 365,Teams,Cloud,5,0
11502,DEV-11502,US,SQL Server,SQL 2022,Cloud,1,0
11503,DEV-11503,Singapore,Oracle DB,Oracle 19c,Cloud,4,2
11504,DEV-11504,Germany,Zoom,Zoom Meetings,Cloud,1,0
11505,DEV-11505,US,Adobe CC,Illustrator,Cloud,1,0
11506,DEV-11506,UK,Zoom,Zoom Meetings,On-Prem,1,1
11507,DEV-11507,UK,SQL Server,SQL 2019,Cloud,2,0
11508,DEV-11508,Germany,Zoom,Zoom Meetings,Cloud,3,3
11509,DEV-11509,US,Microsoft 365,PowerPoint,Cloud,5,4
11510,DEV-11510,Germany,Zoom,Zoom Meetings,Cloud,1,1
11511,DEV-11511,US,SQL Server,SQL 2022,On-Prem,1,1
11512,DEV-11512,Singapore,Oracle DB,Oracle 21c,On-Prem,5,0
11513,DEV-11513,US,Microsoft 365,Word,Cloud,5,5
11514,DEV-11514,Germany,Microsoft 365,Excel,Cloud,2,1
11515,DEV-11515,Singapore,Microsoft 365,Word,On-Prem,5,3
11516,DEV-11516,Germany,SQL Server,SQL 2022,Cloud,4,4
