Month,ResourceID,Cloud,Service,Region,InstanceSize,AvgCPUPercent,AvgMemPercent,OnDemandCost,DiscountedCost
2025-03,aw-0137,AWS,Cache,us-east-1,xlarge,37.3,47.1,148.64,91.36
2025-04,aw-0137,AWS,Cache,us-east-1,xlarge,33.1,30.5,136.12,103.88
2025-05,aw-0137,AWS,Cache,us-east-1,xlarge,40.1,36.4,127.95,112.05
2025-06,aw-0137,AWS,Cache,us-east-1,xlarge,33.1,34.8,137.61,102.39
2025-07,aw-0137,AWS,Cache,us-east-1,xlarge,31.9,34.0,165.49,74.51
2025-08,aw-0137,AWS,Cache,us-east-1,xlarge,33.9,27.9,138.75,101.25
2024-09,gc-0138,GCP,Compute/VM,europe-west1,small,14.6,41.4,79.36,40.64
2024-10,gc-0138,GCP,Compute/VM,europe-west1,small,13.3,35.8,65.27,54.73
2024-11,gc-0138,GCP,Compute/VM,europe-west1,small,11.5,36.6,68.3,51.7
2024-12,gc-0138,GCP,Compute/VM,europe-west1,small,13.6,41.5,64.66,55.34
2025-01,gc-0138,GCP,Compute/VM,europe-west1,small,17.2,36.0,76.51,43.49
2025-02,gc-0138,GCP,Compute/VM,europe-west1,small,18.6,37.6,54.05,65.95
2025-03,gc-0138,GCP,Compute/VM,europe-west1,small,14.4,29.0,65.7,54.3
2025-04,gc-0138,GCP,Compute/VM,europe-west1,small,16.9,27.7,64.15,55.85
2025-05,gc-0138,GCP,Compute/VM,europe-west1,small,10.7,32.6,72.32,47.68
2025-06,gc-0138,GCP,Compute/VM,europe-west1,small,12.3,35.6,73.44,46.56
2025-07,gc-0138,GCP,Compute/VM,europe-west1,small,15.4,36.2,79.88,40.12
2025-08,gc-0138,GCP,Compute/VM,europe-west1,small,8.2,34.6,61.67,58.33
2024-09,gc-0139,GCP,Cache,asia-south1,micro,9.5,37.0,47.17,32.83
2024-10,gc-0139,GCP,Cache,asia-south1,micro,4.8,28.3,44.6,35.4
2024-11,gc-0139,GCP,Cache,asia-south1,micro,5.9,34.9,33.65,46.35
2024-12,gc-0139,GCP,Cache,asia-south1,micro,8.2,37.7,34.85,45.15
2025-01,gc-0139,GCP,Cache,asia-south1,micro,9.5,35.9,42.7,37.3
2025-02,gc-0139,GCP,Cache,asia-south1,micro,7.6,30.8,38.53,41.47
2025-03,gc-0139,GCP,Cache,asia-south1,micro,10.3,32.8,54.43,25.57
2025-04,gc-0139,GCP,Cache,asia-south1,micro,10.2,23.2,34.62,45.38
2025-05,gc-0139,GCP,Cache,asia-south1,micro,11.0,31.5,52.0,28.0
2025-06,gc-0139,GCP,Cache,asia-south1,micro,5.6,31.8,41.91,38.09
2025-07,gc-0139,GCP,Cache,asia-south1,micro,7.4,26.6,43.08,36.92
2025-08,gc-0139,GCP,Cache,asia-south1,micro,6.6,28.7,49.16,30.84
2024-09,aw-0140,AWS,Compute/VM,us-east-1,large,4.0,48.0,110.16,89.84
2024-10,aw-0140,AWS,Compute/VM,us-east-1,large,6.9,45.1,105.96,94.04
2024-11,aw-0140,AWS,Compute/VM,us-east-1,large,11.9,43.6,133.85,66.15
2024-12,aw-0140,AWS,Compute/VM,us-east-1,large,5.0,36.7,115.2,84.8
2025-01,aw-0140,AWS,Compute/VM,us-east-1,large,10.2,45.6,91.76,108.24
2025-02,aw-0140,AWS,Compute/VM,us-east-1,large,6.1,43.9,103.25,96.75
2025-03,aw-0140,AWS,Compute/VM,us-east-1,large,10.3,38.5,97.39,102.61
2025-04,aw-0140,AWS,Compute/VM,us-east-1,large,8.6,36.2,104.63,95.37
2025-05,aw-0140,AWS,Compute/VM,us-east-1,large,8.3,48.3,124.57,75.43
2025-06,aw-0140,AWS,Compute/VM,us-east-1,large,5.6,38.5,114.32,85.68
2025-07,aw-0140,AWS,Compute/VM,us-east-1,large,10.2,35.7,100.34,99.66
2025-08,aw-0140,AWS,Compute/VM,us-east-1,large,7.6,37.7,138.81,61.19
2024-09,aw-0141,AWS,Storage,ap-south-1,2xlarge,17.9,52.8,189.68,90.32
2024-10,aw-0141,AWS,Storage,ap-south-1,2xlarge,19.2,49.2,119.8,160.2
2024-11,aw-0141,AWS,Storage,ap-south-1,2xlarge,23.3,46.2,174.64,105.36
2024-12,aw-0141,AWS,Storage,ap-south-1,2xlarge,22.3,47.5,178.36,101.64
2025-01,aw-0141,AWS,Storage,ap-south-1,2xlarge,25.8,43.7,167.74,112.26
2025-02,aw-0141,AWS,Storage,ap-south-1,2xlarge,23.3,47.1,163.15,116.85
2025-03,aw-0141,AWS,Storage,ap-south-1,2xlarge,28.8,38.5,166.39,113.61
2025-04,aw-0141,AWS,Storage,ap-south-1,2xlarge,21.7,35.1,153.0,127.0
2025-05,aw-0141,AWS,Storage,ap-south-1,2xlarge,27.3,40.7,146.66,133.34
2025-06,aw-0141,AWS,Storage,ap-south-1,2xlarge,18.5,33.9,157.84,122.16
2025-07,aw-0141,AWS,Storage,ap-south-1,2xlarge,20.6,34.2,131.66,148.34
2025-08,aw-0141,AWS,Storage,ap-south-1,2xlarge,18.7,37.4,177.06,102.94
2024-09,az-0142,Azure,Database,westus2,medium,12.2,24.8,104.21,55.79
2024-10,az-0142,Azure,Database,westus2,medium,22.2,27.1,90.95,69.05
2024-11,az-0142,Azure,Database,westus2,medium,20.1,25.0,101.04,58.96
2024-12,az-0142,Azure,Database,westus2,medium,18.3,30.9,89.93,70.07
2025-01,az-0142,Azure,Database,westus2,medium,15.2,32.0,85.36,74.64
2025-02,az-0142,Azure,Database,westus2,medium,19.7,25.9,78.61,81.39
2025-03,az-0142,Azure,Database,westus2,medium,15.6,31.0,93.71,66.29
2025-04,az-0142,Azure,Database,westus2,medium,14.7,29.2,85.61,74.39
2025-05,az-0142,Azure,Database,westus2,medium,9.3,21.4,76.73,83.27
2025-06,az-0142,Azure,Database,westus2,medium,18.9,28.6,89.16,70.84
2025-07,az-0142,Azure,Database,westus2,medium,12.2,25.7,92.07,67.93
2025-08,az-0142,Azure,Database,westus2,medium,17.4,30.1,90.51,69.49
2024-09,aw-0143,AWS,Storage,us-west-2,micro,23.8,27.9,40.96,39.04
2024-10,aw-0143,AWS,Storage,us-west-2,micro,23.4,26.7,53.24,26.76
2024-11,aw-0143,AWS,Storage,us-west-2,micro,22.8,34.2,44.27,35.73
2024-12,aw-0143,AWS,Storage,us-west-2,micro,21.7,25.5,40.61,39.39
2025-01,aw-0143,AWS,Storage,us-west-2,micro,19.9,28.5,38.4,41.6
2025-02,aw-0143,AWS,Storage,us-west-2,micro,24.1,21.6,47.39,32.61
2025-03,aw-0143,AWS,Storage,us-west-2,micro,28.1,32.6,46.82,33.18
2025-04,aw-0143,AWS,Storage,us-west-2,micro,22.7,25.1,37.41,42.59
2025-05,aw-0143,AWS,Storage,us-west-2,micro,18.7,19.6,55.49,24.51
2025-06,aw-0143,AWS,Storage,us-west-2,micro,21.1,25.8,48.62,31.38
2025-07,aw-0143,AWS,Storage,us-west-2,micro,24.3,22.9,43.87,36.13
2025-08,aw-0143,AWS,Storage,us-west-2,micro,21.8,20.2,45.46,34.54
2024-09,aw-0144,AWS,Storage,us-west-2,2xlarge,18.8,15.9,188.85,91.15
2024-10,aw-0144,AWS,Storage,us-west-2,2xlarge,23.7,10.5,167.25,112.75
2024-11,aw-0144,AWS,Storage,us-west-2,2xlarge,22.0,10.0,179.19,100.81
2024-12,aw-0144,AWS,Storage,us-west-2,2xlarge,24.4,9.7,138.03,141.97
2025-01,aw-0144,AWS,Storage,us-west-2,2xlarge,21.1,16.8,170.68,109.32
2025-02,aw-0144,AWS,Storage,us-west-2,2xlarge,21.1,12.4,116.1,163.9
2025-03,aw-0144,AWS,Storage,us-west-2,2xlarge,17.4,16.8,169.29,110.71
2025-04,aw-0144,AWS,Storage,us-west-2,2xlarge,17.8,14.0,137.08,142.92
2025-05,aw-0144,AWS,Storage,us-west-2,2xlarge,20.4,21.3,179.41,100.59
2025-06,aw-0144,AWS,Storage,us-west-2,2xlarge,18.5,7.4,154.15,125.85
2025-07,aw-0144,AWS,Storage,us-west-2,2xlarge,18.2,13.2,177.95,102.05
2025-08,aw-0144,AWS,Storage,us-west-2,2xlarge,21.6,9.4,169.41,110.59
2024-09,aw-0145,AWS,Database,eu-west-1,medium,42.8,37.8,92.76,67.24
2024-10,aw-0145,AWS,Database,eu-west-1,medium,42.1,35.8,80.96,79.04
2024-11,aw-0145,AWS,Database,eu-west-1,medium,38.9,35.4,90.5,69.5
2024-12,aw-0145,AWS,Database,eu-west-1,medium,44.3,35.3,103.11,56.89
2025-01,aw-0145,AWS,Database,eu-west-1,medium,43.8,23.7,108.5,51.5
2025-02,aw-0145,AWS,Database,eu-west-1,medium,44.0,30.5,80.54,79.46
2025-03,aw-0145,AWS,Database,eu-west-1,medium,44.1,36.1,86.83,73.17
2025-04,aw-0145,AWS,Database,eu-west-1,medium,43.0,36.5,82.91,77.09
2025-05,aw-0145,AWS,Database,eu-west-1,medium,43.4,32.8,107.67,52.33
2025-06,aw-0145,AWS,Database,eu-west-1,medium,38.4,33.6,106.96,53.04
2025-07,aw-0145,AWS,Database,eu-west-1,medium,39.8,39.9,83.17,76.83
2025-08,aw-0145,AWS,Database,eu-west-1,medium,38.9,32.8,80.09,79.91
2024-09,aw-0146,AWS,Storage,eu-west-1,nano,18.8,29.1,24.35,15.65
2024-10,aw-0146,AWS,Storage,eu-west-1,nano,29.1,33.3,22.24,17.76
2024-11,aw-0146,AWS,Storage,eu-west-1,nano,24.1,35.5,20.39,19.61
2024-12,aw-0146,AWS,Storage,eu-west-1,nano,32.5,30.9,23.74,16.26
2025-01,aw-0146,AWS,Storage,eu-west-1,nano,24.8,30.7,27.76,12.24
2025-02,aw-0146,AWS,Storage,eu-west-1,nano,26.5,31.1,20.42,19.58
2025-03,aw-0146,AWS,Storage,eu-west-1,nano,22.0,29.1,21.19,18.81
2025-04,aw-0146,AWS,Storage,eu-west-1,nano,18.9,29.5,23.68,16.32
2025-05,aw-0146,AWS,Storage,eu-west-1,nano,25.4,27.1,20.18,19.82
2025-06,aw-0146,AWS,Storage,eu-west-1,nano,25.1,31.1,21.24,18.76
2025-07,aw-0146,AWS,Storage,eu-west-1,nano,25.2,26.8,27.4,12.6
2025-08,aw-0146,AWS,Storage,eu-west-1,nano,20.6,27.1,24.93,15.07
2024-09,aw-0147,AWS,Compute/VM,ap-south-1,small,4.3,29.8,58.91,61.09
2024-10,aw-0147,AWS,Compute/VM,ap-south-1,small,4.7,22.8,77.77,42.23
2024-11,aw-0147,AWS,Compute/VM,ap-south-1,small,4.3,25.4,78.01,41.99
2024-12,aw-0147,AWS,Compute/VM,ap-south-1,small,2.6,22.0,76.56,43.44
2025-01,aw-0147,AWS,Compute/VM,ap-south-1,small,8.6,25.5,71.23,48.77
2025-02,aw-0147,AWS,Compute/VM,ap-south-1,small,8.5,20.6,58.6,61.4
2025-03,aw-0147,AWS,Compute/VM,ap-south-1,small,6.5,25.9,70.97,49.03
2025-04,aw-0147,AWS,Compute/VM,ap-south-1,small,10.3,24.4,72.79,47.21
2025-05,aw-0147,AWS,Compute/VM,ap-south-1,small,13.4,24.9,65.32,54.68
2025-06,aw-0147,AWS,Compute/VM,ap-south-1,small,10.2,18.3,61.22,58.78
2025-07,aw-0147,AWS,Compute/VM,ap-south-1,small,2.7,23.4,72.21,47.79
2025-08,aw-0147,AWS,Compute/VM,ap-south-1,small,4.9,25.8,58.59,61.41
2024-09,gc-0148,GCP,Compute/VM,us-west1,small,16.4,16.3,70.77,49.23
2024-10,gc-0148,GCP,Compute/VM,us-west1,small,13.3,19.2,77.13,42.87
2024-11,gc-0148,GCP,Compute/VM,us-west1,small,16.6,24.9,69.07,50.93
2024-12,gc-0148,GCP,Compute/VM,us-west1,small,18.9,15.4,77.28,42.72
2025-01,gc-0148,GCP,Compute/VM,us-west1,small,21.1,10.3,61.84,58.16
2025-02,gc-0148,GCP,Compute/VM,us-west1,small,14.0,11.3,63.33,56.67
2025-03,gc-0148,GCP,Compute/VM,us-west1,small,13.1,16.4,55.78,64.22
2025-04,gc-0148,GCP,Compute/VM,us-west1,small,12.8,12.8,72.17,47.83
2025-05,gc-0148,GCP,Compute/VM,us-west1,small,15.2,15.0,70.37,49.63
2025-06,gc-0148,GCP,Compute/VM,us-west1,small,14.0,11.8,66.49,53.51
2025-07,gc-0148,GCP,Compute/VM,us-west1,small,16.2,12.4,62.69,57.31
2025-08,gc-0148,GCP,Compute/VM,us-west1,small,13.9,11.3,69.48,50.52
2024-09,az-0149,Azure,Cache,eastus,xlarge,17.2,29.3,139.23,100.77
2024-10,az-0149,Azure,Cache,eastus,xlarge,22.4,17.8,128.79,111.21
2024-11,az-0149,Azure,Cache,eastus,xlarge,30.2,16.1,129.34,110.66
2024-12,az-0149,Azure,Cache,eastus,xlarge,23.1,22.7,134.09,105.91
2025-01,az-0149,Azure,Cache,eastus,xlarge,27.1,20.3,156.09,83.91
2025-02,az-0149,Azure,Cache,eastus,xlarge,26.8,18.8,106.26,133.74
2025-03,az-0149,Azure,Cache,eastus,xlarge,30.2,19.8,131.79,108.21
2025-04,az-0149,Azure,Cache,eastus,xlarge,31.1,25.9,164.96,75.04
2025-05,az-0149,Azure,Cache,eastus,xlarge,28.4,15.8,150.63,89.37
2025-06,az-0149,Azure,Cache,eastus,xlarge,22.6,23.7,115.78,124.22
2025-07,az-0149,Azure,Cache,eastus,xlarge,23.8,26.3,162.68,77.32
2025-08,az-0149,Azure,Cache,eastus,xlarge,21.2,18.6,112.15,127.85
2024-09,aw-0150,AWS,Cache,eu-west-1,micro,15.3,31.2,40.61,39.39
2024-10,aw-0150,AWS,Cache,eu-west-1,micro,12.9,33.3,44.69,35.31
2024-11,aw-0150,AWS,Cache,eu-west-1,micro,13.8,33.1,39.71,40.29
2024-12,aw-0150,AWS,Cache,eu-west-1,micro,9.3,33.8,50.22,29.78
2025-01,aw-0150,AWS,Cache,eu-west-1,micro,11.8,38.8,37.8,42.2
2025-02,aw-0150,AWS,Cache,eu-west-1,micro,17.3,33.8,45.51,34.49
2025-03,aw-0150,AWS,Cache,eu-west-1,micro,11.6,30.0,52.43,27.57
2025-04,aw-0150,AWS,Cache,eu-west-1,micro,7.7,22.5,48.34,31.66
2025-05,aw-0150,AWS,Cache,eu-west-1,micro,7.3,28.8,43.85,36.15
2025-06,aw-0150,AWS,Cache,eu-west-1,micro,6.0,25.7,49.39,30.61
2025-07,aw-0150,AWS,Cache,eu-west-1,micro,7.3,24.1,40.91,39.09
2025-08,aw-0150,AWS,Cache,eu-west-1,micro,8.8,24.0,52.95,27.05
2024-09,az-0151,Azure,Database,southeastasia,nano,4.9,11.2,27.13,12.87
2024-10,az-0151,Azure,Database,southeastasia,nano,10.8,7.3,23.46,16.54
2024-11,az-0151,Azure,Database,southeastasia,nano,7.8,9.3,20.22,19.78
2024-12,az-0151,Azure,Database,southeastasia,nano,9.9,3.0,23.54,16.46
2025-01,az-0151,Azure,Database,southeastasia,nano,11.8,4.7,24.36,15.64
2025-02,az-0151,Azure,Database,southeastasia,nano,3.1,10.9,23.49,16.51
2025-03,az-0151,Azure,Database,southeastasia,nano,9.5,7.1,22.71,17.29
2025-04,az-0151,Azure,Database,southeastasia,nano,11.6,8.4,20.95,19.05
2025-05,az-0151,Azure,Database,southeastasia,nano,10.5,4.3,20.28,19.72
2025-06,az-0151,Azure,Database,southeastasia,nano,11.0,10.4,23.03,16.97
2025-07,az-0151,Azure,Database,southeastasia,nano,5.9,6.4,23.8,16.2
2025-08,az-0151,Azure,Database,southeastasia,nano,9.9,6.1,25.79,14.21
2024-09,az-0152,Azure,Compute/VM,westus2,micro,10.9,3.0,43.93,36.07
2024-10,az-0152,Azure,Compute/VM,westus2,micro,9.4,10.4,52.35,27.65
2024-11,az-0152,Azure,Compute/VM,westus2,micro,8.2,6.3,48.42,31.58
2024-12,az-0152,Azure,Compute/VM,westus2,micro,8.5,7.1,44.61,35.39
2025-01,az-0152,Azure,Compute/VM,westus2,micro,6.2,8.5,45.82,34.18
2025-02,az-0152,Azure,Compute/VM,westus2,micro,10.3,3.0,43.22,36.78
2025-03,az-0152,Azure,Compute/VM,westus2,micro,8.6,3.0,41.02,38.98
2025-04,az-0152,Azure,Compute/VM,westus2,micro,9.4,7.4,42.18,37.82
2025-05,az-0152,Azure,Compute/VM,westus2,micro,9.1,5.6,53.19,26.81
2025-06,az-0152,Azure,Compute/VM,westus2,micro,5.8,6.2,47.27,32.73
2025-07,az-0152,Azure,Compute/VM,westus2,micro,2.9,10.3,45.83,34.17
2025-08,az-0152,Azure,Compute/VM,westus2,micro,5.5,3.0,42.53,37.47
2024-09,gc-0153,GCP,Compute/VM,us-west1,2xlarge,15.9,18.7,164.02,115.98
2024-10,gc-0153,GCP,Compute/VM,us-west1,2xlarge,22.3,15.1,130.29,149.71
2024-11,gc-0153,GCP,Compute/VM,us-west1,2xlarge,22.8,19.6,143.78,136.22
2024-12,gc-0153,GCP,Compute/VM,us-west1,2xlarge,19.4,19.1,145.24,134.76
2025-01,gc-0153,GCP,Compute/VM,us-west1,2xlarge,21.6,20.4,143.88,136.12
2025-02,gc-0153,GCP,Compute/VM,us-west1,2xlarge,30.8,18.7,174.99,105.01
2025-03,gc-0153,GCP,Compute/VM,us-west1,2xlarge,24.7,15.1,183.04,96.96
2025-04,gc-0153,GCP,Compute/VM,us-west1,2xlarge,27.2,17.0,162.49,117.51
2025-05,gc-0153,GCP,Compute/VM,us-west1,2xlarge,18.4,11.4,166.77,113.23
2025-06,gc-0153,GCP,Compute/VM,us-west1,2xlarge,18.9,18.5,150.9,129.1
2025-07,gc-0153,GCP,Compute/VM,us-west1,2xlarge,10.1,10.4,159.23,120.77
2025-08,gc-0153,GCP,Compute/VM,us-west1,2xlarge,19.1,11.3,155.07,124.93
2024-09,aw-0154,AWS,Storage,us-west-2,medium,18.0,14.5,81.6,78.4
2024-10,aw-0154,AWS,Storage,us-west-2,medium,25.7,16.0,103.73,56.27
2024-11,aw-0154,AWS,Storage,us-west-2,medium,27.0,15.9,97.82,62.18
2024-12,aw-0154,AWS,Storage,us-west-2,medium,22.7,12.4,85.11,74.89
2025-01,aw-0154,AWS,Storage,us-west-2,medium,20.2,20.1,102.23,57.77
2025-02,aw-0154,AWS,Storage,us-west-2,medium,21.2,16.7,88.31,71.69
2025-03,aw-0154,AWS,Storage,us-west-2,medium,27.2,21.3,88.85,71.15
2025-04,aw-0154,AWS,Storage,us-west-2,medium,24.8,23.1,88.14,71.86
2025-05,aw-0154,AWS,Storage,us-west-2,medium,24.0,12.9,98.75,61.25
2025-06,aw-0154,AWS,Storage,us-west-2,medium,21.1,20.6,84.29,75.71
2025-07,aw-0154,AWS,Storage,us-west-2,medium,17.9,16.3,84.58,75.42
2025-08,aw-0154,AWS,Storage,us-west-2,medium,24.2,18.9,83.07,76.93
2024-09,gc-0155,GCP,Storage,europe-west1,nano,38.3,37.7,19.26,20.74
2024-10,gc-0155,GCP,Storage,europe-west1,nano,41.4,34.3,24.1,15.9
2024-11,gc-0155,GCP,Storage,europe-west1,nano,44.0,32.5,25.38,14.62
2024-12,gc-0155,GCP,Storage,europe-west1,nano,44.7,27.2,23.69,16.31
2025-01,gc-0155,GCP,Storage,europe-west1,nano,42.3,34.2,22.0,18.0
2025-02,gc-0155,GCP,Storage,europe-west1,nano,43.3,25.7,20.56,19.44
2025-03,gc-0155,GCP,Storage,europe-west1,nano,40.7,30.6,23.73,16.27
2025-04,gc-0155,GCP,Storage,europe-west1,nano,43.7,26.2,21.07,18.93
2025-05,gc-0155,GCP,Storage,europe-west1,nano,38.1,22.3,22.12,17.88
2025-06,gc-0155,GCP,Storage,europe-west1,nano,41.8,34.2,22.97,17.03
2025-07,gc-0155,GCP,Storage,europe-west1,nano,38.8,21.4,24.61,15.39
2025-08,gc-0155,GCP,Storage,europe-west1,nano,40.2,28.9,25.97,14.03
2024-09,aw-0156,AWS,Compute/VM,ap-south-1,nano,33.2,43.9,21.51,18.49
2024-10,aw-0156,AWS,Compute/VM,ap-south-1,nano,32.3,46.5,25.54,14.46
2024-11,aw-0156,AWS,Compute/VM,ap-south-1,nano,41.2,44.7,26.2,13.8
2024-12,aw-0156,AWS,Compute/VM,ap-south-1,nano,37.2,43.6,23.25,16.75
2025-01,aw-0156,AWS,Compute/VM,ap-south-1,nano,37.4,37.3,22.74,17.26
2025-02,aw-0156,AWS,Compute/VM,ap-south-1,nano,33.9,49.3,20.15,19.85
2025-03,aw-0156,AWS,Compute/VM,ap-south-1,nano,36.7,37.5,19.6,20.4
2025-04,aw-0156,AWS,Compute/VM,ap-south-1,nano,34.0,52.5,19.22,20.78
2025-05,aw-0156,AWS,Compute/VM,ap-south-1,nano,31.9,48.9,19.35,20.65
2025-06,aw-0156,AWS,Compute/VM,ap-south-1,nano,34.1,41.7,16.24,23.76
2025-07,aw-0156,AWS,Compute/VM,ap-south-1,nano,28.9,42.7,23.27,16.73
2025-08,aw-0156,AWS,Compute/VM,ap-south-1,nano,35.4,38.8,21.53,18.47
2024-09,gc-0157,GCP,Cache,us-central1,micro,5.7,40.0,43.62,36.38
2024-10,gc-0157,GCP,Cache,us-central1,micro,2.6,33.9,38.99,41.01
2024-11,gc-0157,GCP,Cache,us-central1,micro,5.3,26.5,39.56,40.44
2024-12,gc-0157,GCP,Cache,us-central1,micro,11.7,36.4,51.78,28.22
2025-01,gc-0157,GCP,Cache,us-central1,micro,2.0,30.9,38.71,41.29
2025-02,gc-0157,GCP,Cache,us-central1,micro,8.6,28.1,35.67,44.33
2025-03,gc-0157,GCP,Cache,us-central1,micro,8.2,29.6,44.81,35.19
2025-04,gc-0157,GCP,Cache,us-central1,micro,2.6,26.5,45.69,34.31
2025-05,gc-0157,GCP,Cache,us-central1,micro,4.2,33.2,38.62,41.38
2025-06,gc-0157,GCP,Cache,us-central1,micro,9.0,29.8,54.69,25.31
2025-07,gc-0157,GCP,Cache,us-central1,micro,5.1,26.6,43.01,36.99
2025-08,gc-0157,GCP,Cache,us-central1,micro,5.2,28.8,36.69,43.31
2024-09,gc-0158,GCP,Compute/VM,us-west1,2xlarge,17.4,32.2,161.1,118.9
2024-10,gc-0158,GCP,Compute/VM,us-west1,2xlarge,14.4,42.3,160.43,119.57
2024-11,gc-0158,GCP,Compute/VM,us-west1,2xlarge,19.1,30.2,156.28,123.72
2024-12,gc-0158,GCP,Compute/VM,us-west1,2xlarge,21.2,30.4,182.08,97.92
2025-01,gc-0158,GCP,Compute/VM,us-west1,2xlarge,21.3,25.8,193.02,86.98
2025-02,gc-0158,GCP,Compute/VM,us-west1,2xlarge,22.9,31.0,166.67,113.33
2025-03,gc-0158,GCP,Compute/VM,us-west1,2xlarge,27.0,25.8,124.52,155.48
2025-04,gc-0158,GCP,Compute/VM,us-west1,2xlarge,20.5,32.5,154.02,125.98
2025-05,gc-0158,GCP,Compute/VM,us-west1,2xlarge,23.6,28.5,138.58,141.42
2025-06,gc-0158,GCP,Compute/VM,us-west1,2xlarge,18.7,25.9,127.79,152.21
2025-07,gc-0158,GCP,Compute/VM,us-west1,2xlarge,15.7,31.9,185.84,94.16
2025-08,gc-0158,GCP,Compute/VM,us-west1,2xlarge,18.8,30.0,161.91,118.09
2024-09,gc-0159,GCP,Compute/VM,us-central1,2xlarge,2.7,56.1,168.77,111.23
2024-10,gc-0159,GCP,Compute/VM,us-central1,2xlarge,13.9,51.6,167.47,112.53
2024-11,gc-0159,GCP,Compute/VM,us-central1,2xlarge,8.1,52.7,179.13,100.87
2024-12,gc-0159,GCP,Compute/VM,us-central1,2xlarge,9.2,55.7,189.67,90.33
2025-01,gc-0159,GCP,Compute/VM,us-central1,2xlarge,11.8,55.7,165.79,114.21
2025-02,gc-0159,GCP,Compute/VM,us-central1,2xlarge,12.6,55.7,170.93,109.07
2025-03,gc-0159,GCP,Compute/VM,us-central1,2xlarge,11.0,44.6,156.86,123.14
2025-04,gc-0159,GCP,Compute/VM,us-central1,2xlarge,8.8,47.8,153.23,126.77
2025-05,gc-0159,GCP,Compute/VM,us-central1,2xlarge,10.8,45.3,151.45,128.55
2025-06,gc-0159,GCP,Compute/VM,us-central1,2xlarge,10.0,37.5,172.88,107.12
2025-07,gc-0159,GCP,Compute/VM,us-central1,2xlarge,11.6,43.2,171.94,108.06
2025-08,gc-0159,GCP,Compute/VM,us-central1,2xlarge,11.3,51.3,164.88,115.12
2024-09,az-0160,Azure,Storage,southeastasia,small,16.6,25.4,62.27,57.73
2024-10,az-0160,Azure,Storage,southeastasia,small,13.5,24.5,65.75,54.25
2024-11,az-0160,Azure,Storage,southeastasia,small,21.0,23.9,71.88,48.12
2024-12,az-0160,Azure,Storage,southeastasia,small,21.9,23.7,66.33,53.67
2025-01,az-0160,Azure,Storage,southeastasia,small,23.3,17.1,62.76,57.24
2025-02,az-0160,Azure,Storage,southeastasia,small,23.7,22.6,73.15,46.85
2025-03,az-0160,Azure,Storage,southeastasia,small,23.8,19.6,67.68,52.32
2025-04,az-0160,Azure,Storage,southeastasia,small,27.3,26.6,57.02,62.98
2025-05,az-0160,Azure,Storage,southeastasia,small,22.2,20.3,68.97,51.03
2025-06,az-0160,Azure,Storage,southeastasia,small,17.9,21.6,75.26,44.74
2025-07,az-0160,Azure,Storage,southeastasia,small,19.1,24.2,68.96,51.04
2025-08,az-0160,Azure,Storage,southeastasia,small,21.0,25.4,76.34,43.66
2024-09,gc-0161,GCP,Database,asia-south1,medium,20.2,26.3,77.68,82.32
2024-10,gc-0161,GCP,Database,asia-south1,medium,19.6,24.3,98.46,61.54
2024-11,gc-0161,GCP,Database,asia-south1,medium,20.7,23.4,98.22,61.78
2024-12,gc-0161,GCP,Database,asia-south1,medium,21.0,24.5,106.68,53.32
2025-01,gc-0161,GCP,Database,asia-south1,medium,23.8,26.0,90.11,69.89
2025-02,gc-0161,GCP,Database,asia-south1,medium,22.3,22.3,91.59,68.41
2025-03,gc-0161,GCP,Database,asia-south1,medium,15.9,16.0,70.26,89.74
2025-04,gc-0161,GCP,Database,asia-south1,medium,19.0,32.9,80.1,79.9
2025-05,gc-0161,GCP,Database,asia-south1,medium,19.7,18.2,90.31,69.69
2025-06,gc-0161,GCP,Database,asia-south1,medium,20.3,12.6,90.02,69.98
2025-07,gc-0161,GCP,Database,asia-south1,medium,23.0,17.1,78.19,81.81
2025-08,gc-0161,GCP,Database,asia-south1,medium,19.2,20.4,90.86,69.14
2024-09,gc-0162,GCP,Compute/VM,us-central1,nano,17.7,39.2,18.15,21.85
2024-10,gc-0162,GCP,Compute/VM,us-central1,nano,12.3,40.3,18.13,21.87
2024-11,gc-0162,GCP,Compute/VM,us-central1,nano,16.6,46.0,22.01,17.99
2024-12,gc-0162,GCP,Compute/VM,us-central1,nano,18.9,31.5,24.65,15.35
2025-01,gc-0162,GCP,Compute/VM,us-central1,nano,18.8,41.1,24.36,15.64
2025-02,gc-0162,GCP,Compute/VM,us-central1,nano,16.5,38.0,26.36,13.64
2025-03,gc-0162,GCP,Compute/VM,us-central1,nano,11.1,43.4,19.68,20.32
2025-04,gc-0162,GCP,Compute/VM,us-central1,nano,15.6,38.2,21.23,18.77
2025-05,gc-0162,GCP,Compute/VM,us-central1,nano,14.7,28.2,18.4,21.6
2025-06,gc-0162,GCP,Compute/VM,us-central1,nano,13.2,37.7,20.42,19.58
2025-07,gc-0162,GCP,Compute/VM,us-central1,nano,11.1,32.7,26.61,13.39
2025-08,gc-0162,GCP,Compute/VM,us-central1,nano,16.1,33.9,21.85,18.15
2024-09,aw-0163,AWS,Database,us-west-2,2xlarge,6.8,31.6,169.74,110.26
2024-10,aw-0163,AWS,Database,us-west-2,2xlarge,11.6,30.6,159.31,120.69
2024-11,aw-0163,AWS,Database,us-west-2,2xlarge,10.4,27.3,186.37,93.63
